time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,characteristic_grouping,pupil_characteristic,setting_type,pupils
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Age,14,Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,Age,11,Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000005,Brent,304,Age,8,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Age,5,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,826,Age,5,Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Age,14,Other unregistered provider,9
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,333,Age,15,Education setting with URN,47
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,821,Age,4,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,335,Age,11,Education setting with URN,4
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Age,9,One on one tuition,2
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,Age,8,Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Age,13,Education setting with URN,10
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,830,Age,12,One on one tuition,9
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,895,Age,12,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000059,Dorset,838,Age,15,One on one tuition,6
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire,812,Age,9,Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,856,Age,15,Work based placement,5
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Age,6,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Age,12,Other unregistered provider,14
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Age,5,Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,888,Age,14,One on one tuition,13
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Age,14,Non-maintained further education college,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,7,Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000019,Islington,206,Age,5,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Age,13,One on one tuition,10
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Age,3,Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Age,15,Other unregistered provider,9
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Age,5,Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000010,Enfield,308,Age,14,Education setting with URN,8
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Age,12,Education setting with URN,31
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,921,Age,16,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Age,12,Education setting with URN,6
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,936,Age,8,One on one tuition,3
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Age,9,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,351,Age,4,Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,334,Age,7,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,370,Age,15,One on one tuition,4
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000037,Gateshead,390,Age,15,Other unregistered provider,17
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Age,12,Other unregistered provider,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,851,Age,13,Education setting with URN,7
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,886,Age,9,Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,Sunderland,394,Age,12,Education setting with URN,6
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Age,6,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,888,Age,14,Work based placement,20
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,916,Age,5,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,800,Age,11,Other unregistered provider,2
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Age,15,Work based placement,9
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Age,11,Education setting with URN,2
